LANDMARK_ID,LANDMARK_ID,DISTANCE
L0002490,L0002259,5487
L0012104,L0007469,2889
L0003602,L0005062,5579
L0009406,L0009917,13612
L0016129,L0009090,3070
L0003795,L0003074,10179
L0008966,L0006351,12051
L0009984,L0000530,2994
L0000765,L0005451,4059
L0007911,L0004521,6242
L0005298,L0001857,8276
L0012810,L0000296,7979
L0003369,L0005859,12666
L0003515,L0008417,5439
L0004913,L0004662,16
L0003961,L0008767,10012
L0003979,L0007964,5539
L0005418,L0001972,6049
L0015644,L0010784,4660
L0009635,L0012030,6277
L0009346,L0008178,9971
L0003906,L0005087,5843
L0011064,L0015756,5229
L0000385,L0006079,7943
L0007575,L0001084,5500
L0013572,L0014649,8487
L0002692,L0011895,15494
L0011911,L0014407,12665
L0012921,L0003553,11764
L0011320,L0015407,3301
L0003355,L0008637,8500
L0012272,L0002548,16094
L0002916,L0002402,10107
L0003842,L0015056,12231
L0010908,L0006560,11425
L0006982,L0014684,14622
L0005324,L0006976,5893
L0009563,L0007363,513
L0011363,L0000854,647
L0011704,L0004069,9248
L0003836,L0013185,7644
L0004529,L0003573,10995
L0003256,L0000764,14821
L0009186,L0009331,11243
L0001106,L0009563,11817
L0004373,L0000149,2829
L0011261,L0007131,6081
L0015018,L0003792,9932
L0008361,L0004525,13923
L0011322,L0006632,4754
L0001561,L0011990,5451
L0004501,L0010154,7897
L0011162,L0006482,15092
L0002929,L0010926,11975
L0012810,L0011302,12598
L0000851,L0006348,8203
L0006926,L0012519,14575
L0008394,L0004342,10533
L0001232,L0007568,1121
L0007588,L0005164,6242
L0009223,L0006805,12430
L0004994,L0007744,3273
L0003417,L0000474,5112
L0009402,L0010274,8501
L0005848,L0003599,9365
L0011901,L0007317,5667
L0015518,L0014423,7269
L0004574,L0012630,14955
L0000492,L0007526,15733
L0015170,L0003717,8044
L0010745,L0003493,1604
L0004769,L0003468,5234
L0000218,L0005760,10677
L0010123,L0007887,8081
L0015955,L0012082,5219
L0004136,L0011583,8627
L0001532,L0001919,2847
L0010697,L0015286,12576
L0002408,L0006386,5217
L0004577,L0006387,9491
L0007352,L0008661,6421
L0002097,L0000963,11519
L0012430,L0006161,1929
L0008732,L0002932,12910
L0003977,L0011192,6219
L0010636,L0001283,3529
L0012293,L0015973,963
L0010446,L0012309,12380
L0012435,L0000931,11517
L0016088,L0011094,11123
L0002148,L0003657,10303
L0011026,L0014779,950
L0005373,L0009547,6324
L0003581,L0000092,13482
L0009281,L0006798,1010
L0006079,L0004378,7199
L0014405,L0001203,13263
L0000322,L0005880,9970
L0011311,L0013880,14197
L0007084,L0009574,10537
L0001435,L0002483,8970
L0015732,L0001473,4379
L0007140,L0005534,7722
L0002480,L0007828,1898
L0015496,L0013554,15206
L0012881,L0003863,7074
L0008302,L0007289,8787
L0015212,L0012211,2303
L0011848,L0000820,11062
L0015527,L0000043,6392
L0005592,L0006566,16085
L0015524,L0008021,6185
L0012889,L0012920,7875
L0009282,L0008607,6987
L0007359,L0002376,16026
L0010846,L0002239,11841
L0015553,L0013212,2090
L0006984,L0012102,11524
L0012686,L0009677,4367
L0011082,L0014912,102
L0008292,L0000782,1855
L0008707,L0013794,13553
L0000899,L0005399,8066
L0004554,L0014694,16205
L0012550,L0007760,6233
L0010584,L0004209,12894
L0010800,L0013413,11361
L0001594,L0004774,8152
L0007010,L0008301,2842
L0013110,L0013782,9206
L0006778,L0010521,9284
L0004751,L0008283,7465
L0012678,L0006320,10567
L0002797,L0008327,14687
L0010867,L0001989,1140
L0007525,L0010878,1739
L0009237,L0013999,10424
L0012590,L0011744,3178
L0002407,L0012583,4389
L0009390,L0002211,10373
L0007737,L0007351,1513
L0005168,L0015707,9486
L0016087,L0013361,9111
L0006343,L0015692,16206
L0013625,L0006185,2260
L0006237,L0004254,1751
L0015073,L0013274,11806
L0010057,L0006780,4389
L0002180,L0005954,8266
L0002939,L0006193,9361
L0012578,L0001123,12853
L0003687,L0014428,4056
L0001367,L0006491,7839
L0004638,L0013340,15022
L0004300,L0007322,3879
L0009032,L0014855,16333
L0001377,L0004228,12938
L0000775,L0015774,10672
L0014135,L0008628,658
L0001010,L0009403,5487
L0002118,L0012806,15513
L0013791,L0010813,8718
L0006995,L0003222,7001
L0015120,L0009212,12424
L0000481,L0014006,3345
L0013077,L0008873,3847
L0016041,L0014643,11465
L0013159,L0007770,834
L0003180,L0011776,15273
L0001248,L0014993,13748
L0012831,L0007819,959
L0006474,L0010767,11089
L0007279,L0002720,3966
L0015824,L0002219,10022
L0013701,L0007273,5898
L0014838,L0008087,2375
L0006904,L0016365,1777
L0004319,L0008332,9262
L0008319,L0010049,9084
L0000875,L0000556,3922
L0011298,L0006112,16252
L0001616,L0004046,15067
L0004838,L0010400,13137
L0004423,L0005170,8993
L0010483,L0002022,7781
L0007036,L0002594,273
L0005975,L0007784,16308
L0007523,L0001705,9746
L0002454,L0009358,15450
L0012403,L0014297,8577
L0004146,L0015458,13609
L0016021,L0013079,2782
L0012825,L0008784,7465
L0001980,L0001137,5808
L0011430,L0006261,5127
L0009903,L0015277,1001
L0002403,L0003591,6859
L0009415,L0016047,8227
L0014591,L0015357,11138
L0011162,L0002809,3616
L0012259,L0011303,7603
L0013848,L0006381,8996
L0009405,L0016013,10289
L0004082,L0006808,7182
L0014015,L0002613,10468
L0001412,L0000907,13682
L0015356,L0012985,11604
L0010373,L0002407,12398
L0007563,L0012048,548
L0010212,L0002037,3789
L0009478,L0004682,374
L0015404,L0008692,5790
L0009009,L0001057,6197
L0002865,L0014759,3600
L0002941,L0013421,15330
L0015549,L0013449,3381
L0014060,L0008480,13166
L0013166,L0011644,10005
L0006969,L0014990,1828
L0015463,L0008602,1696
L0001212,L0009610,8676
L0015406,L0007586,8337
L0007533,L0009134,608
L0001462,L0009146,394
L0007647,L0003771,13964
L0009304,L0012239,15032
L0006049,L0012565,8464
L0006415,L0002840,796
L0000948,L0013360,13364
L0006901,L0007986,9258
L0011103,L0009653,1119
L0011640,L0001576,5358
L0006410,L0009383,6713
L0014715,L0007389,15184
L0015586,L0003540,13615
L0004474,L0007351,11909
L0008200,L0002108,8579
L0011620,L0007200,3399
L0011490,L0002293,14177
L0015393,L0011711,9470
L0010703,L0006118,13402
L0007861,L0001047,11050
L0011627,L0001889,6795
L0007112,L0008667,13007
L0002828,L0006608,6963
L0014687,L0012443,2359
L0010321,L0011936,9631
L0014314,L0010841,9637
L0003626,L0001543,1717
L0013103,L0001371,2946
L0009012,L0006622,2257
L0000735,L0009098,938
L0009989,L0000251,15701
L0004108,L0007047,5621
L0004293,L0014969,14798
L0006566,L0011856,7533
L0001602,L0013341,2202
L0001180,L0001040,5748
L0004204,L0006066,16228
L0001953,L0000751,407
L0011271,L0011816,4537
L0006446,L0014963,16219
L0010158,L0014048,15683
L0013790,L0009334,9966
L0009778,L0009865,12787
L0001037,L0012619,5112
L0015717,L0002625,12556
L0005596,L0010042,14486
L0002789,L0013256,8790
L0015338,L0012564,13388
L0009084,L0009875,9302
L0000489,L0000308,13632
L0005643,L0007549,8838
L0010234,L0014612,11388
L0005696,L0006640,2670
L0014281,L0002813,10046
L0005697,L0000963,12575
L0015560,L0014122,8845
L0009013,L0008822,730
L0015098,L0002542,12863
L0006022,L0006730,2188
L0016323,L0006576,8677
L0009509,L0006837,16179
L0001158,L0013435,13358
L0000129,L0010506,2545
L0001219,L0005255,4384
L0012421,L0007105,8044
L0011460,L0008629,6818
L0010344,L0002289,4946
L0008956,L0012040,8191
L0007244,L0005091,6316
L0000620,L0005383,8789
L0005268,L0003546,12688
L0012252,L0008286,182
L0009558,L0009604,13311
L0012788,L0006314,2127
L0010215,L0013990,15805
L0002640,L0000320,10567
L0011223,L0003919,11282
L0008789,L0001579,6816
L0009926,L0001317,269
L0000944,L0000020,1002
L0013506,L0006205,13288
L0010459,L0010949,14114
L0009147,L0003589,4699
L0011733,L0008495,4860
L0007404,L0014734,13917
L0004225,L0014196,1921
L0014227,L0012053,2206
L0014914,L0015976,15512
L0000405,L0008089,13023
L0001244,L0004984,15249
L0000758,L0013333,10402
L0002159,L0015259,15024
L0000400,L0010893,11743
L0005004,L0003090,13242
L0006260,L0007340,13944
L0013891,L0010372,8892
L0014826,L0004269,6876
L0008217,L0013945,13327
L0008677,L0007888,6830
L0002613,L0011713,4851
L0014217,L0003602,13609
L0013318,L0007588,15427
L0014725,L0007016,6440
L0011356,L0013875,3211
L0011012,L0012770,14961
L0006395,L0014022,13657
L0010541,L0002883,9849
L0000463,L0004207,15296
L0013556,L0012961,11638
L0007638,L0003775,6059
L0001450,L0011447,2442
L0008614,L0004260,14672
L0008712,L0009069,5734
L0013905,L0007428,8365
L0015300,L0000355,5402
L0015469,L0007760,13379
L0000288,L0014860,16016
L0009869,L0015855,13570
L0008696,L0006488,12221
L0000139,L0003599,9139
L0015541,L0005985,11838
L0010350,L0012140,9713
L0007709,L0006341,11116
L0008428,L0003289,8771
L0010857,L0007928,6040
L0015099,L0003691,13124
L0001863,L0015770,5194
L0009874,L0003187,14759
L0004333,L0011728,4905
L0004405,L0016087,11190
L0001617,L0009422,13448
L0016275,L0008001,3075
L0014293,L0011194,13642
L0005408,L0009076,5996
L0012401,L0010752,3728
L0005198,L0008758,8746
L0007663,L0013828,10097
L0005061,L0014258,5079
L0012647,L0007097,1872
L0006007,L0011724,4437
L0012055,L0007740,2731
L0015546,L0009668,7539
L0001608,L0001227,11424
L0000930,L0003176,6324
L0007693,L0000861,15809
L0002330,L0013766,7150
L0007183,L0005121,6321
L0014756,L0010865,12146
L0012873,L0015331,7734
L0013234,L0011772,4337
L0006271,L0013822,8965
L0014223,L0004268,1481
L0006286,L0013861,829
L0006921,L0012244,9861
L0008074,L0015791,3614
L0010990,L0015034,16020
L0003099,L0004290,5181
L0000526,L0013734,14144
L0011617,L0009308,13474
L0015476,L0015952,7975
L0002415,L0000316,13580
L0012121,L0007650,5996
L0009916,L0002011,7257
L0013288,L0012771,7018
L0004747,L0006516,12550
L0011894,L0013014,4910
L0005920,L0013935,5908
L0010760,L0002658,8624
L0014482,L0008893,10917
L0004495,L0000346,4133
L0012715,L0000566,6129
L0009733,L0007408,15393
L0016043,L0000427,16165
L0004747,L0002273,7739
L0007201,L0014990,7618
L0011219,L0003698,16169
L0004971,L0002207,8023
L0008962,L0001377,9453
L0011149,L0000055,8862
L0016347,L0002485,12206
L0005874,L0013857,271
L0010981,L0014060,3510
L0015501,L0003022,7549
L0007716,L0001776,2629
L0006850,L0016023,2859
L0005465,L0014622,3689
L0004396,L0001888,11819
L0008333,L0008211,14727
L0005647,L0013348,2630
L0010026,L0000434,3862
L0014180,L0014141,1399
L0005510,L0016306,11592
L0007232,L0008518,14103
L0008195,L0007339,979
L0015075,L0012501,69
L0005604,L0009735,1874
L0005348,L0003391,3267
L0009639,L0004680,12321
L0005781,L0006264,11385
L0015447,L0000696,12609
L0013159,L0004781,8862
L0000371,L0006221,12453
L0009790,L0004631,164
L0009835,L0003754,9561
L0013564,L0000928,4399
L0007433,L0002870,2760
L0013344,L0002708,11812
L0000814,L0001112,1351
L0012853,L0012396,8272
L0001276,L0009060,7959
L0013586,L0000125,6051
L0008348,L0006672,8308
L0015028,L0006952,15346
L0016370,L0011817,6402
L0001832,L0005392,11673
L0013735,L0005186,8996
L0016297,L0008175,5838
L0013158,L0004990,14238
L0003734,L0012165,5570
L0014940,L0010388,5366
L0010332,L0015458,10439
L0007647,L0011054,3831
L0008032,L0001378,5770
L0013504,L0008608,2331
L0006955,L0002468,6963
L0013835,L0000281,4530
L0009236,L0011524,767
L0002007,L0014741,10394
L0015397,L0006720,15920
L0003286,L0002589,1324
L0007313,L0010399,7540
L0004654,L0012501,16041
L0008482,L0003765,8333
L0011875,L0010291,8600
L0010254,L0001556,3244
L0003452,L0012581,13987
L0001779,L0003157,9812
L0001065,L0001176,12465
L0005134,L0010191,11853
L0009094,L0000505,6679
L0014745,L0009124,14399
L0009343,L0016095,1217
L0010207,L0000093,4644
L0015090,L0010716,15934
L0014317,L0004929,10110
L0016376,L0001714,11599
L0015690,L0014699,946
L0002300,L0013841,5368
L0012819,L0008036,14692
L0010618,L0006765,9299
L0011380,L0003647,5917
L0004445,L0008507,12145
L0010672,L0016380,14054
L0015235,L0000856,2672
L0008385,L0001245,14965
L0001382,L0014262,2266
L0010528,L0000472,2887
L0011160,L0012720,8865
L0015185,L0007814,1324
L0008162,L0009999,11429
L0011025,L0005162,8162
L0013091,L0014132,2083
L0008417,L0008515,1280
L0016334,L0001912,4864
L0010558,L0002981,7148
L0012663,L0008132,3282
L0010909,L0015219,14154
L0012878,L0009730,11973
L0009754,L0001757,3796
L0006978,L0005868,6075
L0010159,L0010686,15907
L0014107,L0000796,7082
L0012906,L0004040,10827
L0010729,L0004519,6467
L0009990,L0008002,11856
L0002412,L0005954,10139
L0010632,L0003178,11279
L0002459,L0009416,8799
L0013524,L0000264,2017
L0014319,L0007321,12481
L0008234,L0006674,15881
L0001900,L0006540,4395
L0004670,L0015398,6180
L0009404,L0000067,5804
L0001511,L0015070,2022
L0013148,L0003435,7862
L0011632,L0013301,5223
L0006763,L0011010,7079
L0001425,L0003225,11040
L0003054,L0001971,9562
L0012911,L0002781,10710
L0009948,L0015820,7181
L0014512,L0002516,349
L0000038,L0011518,1600
L0010945,L0013459,4972
L0014923,L0007489,6672
L0005311,L0000281,7503
L0007142,L0009006,16056
L0010478,L0016349,14442
L0011883,L0013718,9069
L0000295,L0005004,5633
L0006496,L0011790,9550
L0008413,L0014465,71
L0013460,L0012584,8664
L0004580,L0002379,11361
L0012045,L0002908,1747
L0004725,L0009436,9269
L0015346,L0003217,790
L0005411,L0010375,14842
L0005410,L0009576,2455
L0003376,L0005687,2955
L0014181,L0010361,51
L0006599,L0012521,4528
L0003076,L0002681,2252
L0000652,L0004089,15835
L0003641,L0002727,8301
L0006291,L0012736,6576
L0005080,L0011324,14798
L0002758,L0015635,1217
L0006520,L0006709,782
L0007573,L0006934,11951
L0000457,L0005153,10988
L0012876,L0010951,3250
L0011591,L0005984,6883
L0010158,L0003277,15059
L0006336,L0011407,11205
L0006959,L0002055,15707
L0010446,L0007493,8295
L0002143,L0000172,16350
L0006732,L0004139,15727
L0003322,L0011266,14893
L0004789,L0007836,14241
L0002228,L0010534,8150
L0014786,L0011730,14267
L0012753,L0005232,7827
L0009280,L0009419,2099
L0012221,L0009309,6577
L0001445,L0012425,12760
L0003830,L0008940,9751
L0001313,L0009311,1112
L0012661,L0006287,10299
L0004212,L0004663,1900
L0003341,L0010740,7996
L0007223,L0003043,12408
L0014730,L0002103,5027
L0003343,L0015342,8916
L0001040,L0008620,2362
L0009319,L0006729,2179
L0001826,L0012268,12120
L0015085,L0009541,7705
L0000942,L0005649,1132
L0013773,L0013487,9110
L0013420,L0012257,8395
L0013214,L0006017,11628
L0006711,L0006171,3680
L0010509,L0010010,288
L0015906,L0014872,2595
L0010679,L0001399,2765
L0006638,L0011979,15133
L0012572,L0002545,2429
L0011275,L0004364,12588
L0014154,L0005817,1981
L0012493,L0012379,5233
L0000960,L0015746,16281
L0011772,L0010335,8291
L0002474,L0010894,11322
L0003424,L0012483,2898
L0007567,L0006647,2785
L0012337,L0010892,6151
L0009225,L0001352,16289
L0004224,L0008261,12270
L0000037,L0016380,8711
L0009489,L0016204,821
L0011669,L0011951,9357
L0001786,L0009984,4177
L0002783,L0002853,13281
L0003290,L0005280,6215
L0014578,L0011211,895
L0007330,L0008864,8707
L0004406,L0005784,8665
L0008818,L0006056,4875
L0005474,L0004701,11605
L0000626,L0006563,150
L0015503,L0006677,14220
L0009900,L0001831,11234
L0001801,L0005069,15719
L0008582,L0011608,13311
L0001750,L0003258,14606
L0014589,L0004244,7453
L0012104,L0015499,12600
L0006543,L0009684,14690
L0013575,L0012235,7826
L0004790,L0008420,9559
L0014608,L0004958,8805
L0011468,L0000939,15728
L0003064,L0007869,8783
L0003433,L0009506,8686
L0004535,L0001078,9907
L0002564,L0015162,9026
L0005016,L0011372,9624
L0012881,L0001234,11972
L0008176,L0005651,13483
L0009469,L0014921,11497
L0005688,L0005304,8470
L0008795,L0006111,4081
L0006665,L0005227,11310
L0012877,L0013598,623
L0013250,L0001784,11955
L0003833,L0001818,12166
L0016239,L0011038,5600
L0007555,L0011327,10633
L0009873,L0015961,15917
L0010274,L0008355,1140
L0002209,L0013845,5002
L0007005,L0001218,1019
L0015452,L0007463,14076
L0003780,L0007991,2070
L0009271,L0016227,7386
L0003528,L0000044,12086
L0005897,L0013068,6863
L0004228,L0006874,14223
L0012316,L0011735,9010
L0006942,L0013126,6246
L0007588,L0015943,4406
L0001386,L0001218,6225
L0000812,L0015954,10116
L0007685,L0014118,6414
L0001098,L0013337,2258
L0010818,L0009497,12
L0015203,L0007698,15065
L0015862,L0006738,14365
L0001672,L0005054,8940
L0014647,L0001182,3021
L0006963,L0010310,6536
L0015449,L0001266,9757
L0015196,L0011920,8691
L0011245,L0009007,2208
L0000002,L0014042,4062
L0000531,L0011228,5996
L0016122,L0004973,15910
L0002103,L0000666,14023
L0006123,L0008991,12610
L0000151,L0007982,6843
L0005715,L0007150,15798
L0008137,L0005692,7994
L0011306,L0000085,15583
L0011465,L0002915,406
L0015632,L0010227,13982
L0003712,L0014808,1319
L0010864,L0007871,15888
L0010799,L0012785,11436
L0003379,L0011131,2382
L0015026,L0013984,3249
L0013135,L0006771,10467
L0012106,L0003129,3169
L0011467,L0007839,14551
L0012688,L0000497,15129
L0011795,L0010027,5110
L0013845,L0016233,15772
L0001336,L0002665,13608
L0003738,L0010526,14524
L0007385,L0012828,1527
L0003192,L0011028,14078
L0008504,L0007179,11934
L0005025,L0004001,9862
L0002283,L0012214,15574
L0007480,L0004363,10076
L0008787,L0002430,4912
L0012199,L0013125,5845
L0013710,L0006855,1149
L0006110,L0015936,8299
L0012658,L0006814,14831
L0004133,L0013155,153
L0010880,L0002333,7363
L0001349,L0007561,1370
L0002781,L0002990,9081
L0003137,L0005342,4941
L0003704,L0004176,6173
L0000412,L0012009,6805
L0016374,L0005674,13026
L0012459,L0005692,12320
L0002656,L0004609,567
L0010440,L0005247,14576
L0004880,L0008014,13612
L0006468,L0000599,16267
L0014966,L0002014,8787
L0009797,L0002674,7919
L0006220,L0015007,9999
L0010739,L0006278,2619
L0009121,L0005493,5646
L0014936,L0014511,9473
L0012485,L0016019,423
L0010401,L0011597,686
L0004748,L0001046,4341
L0010817,L0004841,12737
L0002929,L0007141,16109
L0008074,L0003175,1823
L0015394,L0012334,4212
L0005721,L0012776,1472
L0000543,L0011245,14692
L0011543,L0002599,4022
L0013501,L0005699,12991
L0014830,L0011844,12065
L0006591,L0005466,13200
L0009330,L0007443,2932
L0006198,L0011816,261
L0004013,L0012168,11919
L0000646,L0007487,15716
L0004346,L0014076,6373
L0012013,L0006084,5963
L0013339,L0000770,4156
L0015344,L0012880,14586
L0003857,L0011719,1917
L0011029,L0000762,7616
L0012603,L0007967,18
L0003415,L0004289,13196
L0006628,L0002610,10721
L0008184,L0002848,1453
L0011307,L0008757,6573
L0001702,L0015455,6640
L0007878,L0005236,15980
L0011506,L0002119,10808
L0009641,L0008163,6597
L0011755,L0006704,7679
L0011103,L0010908,7650
L0003875,L0014742,9926
L0004722,L0003464,5537
L0010450,L0000914,11578
L0004205,L0014911,9155
L0013078,L0000470,6034
L0010023,L0016164,14568
L0008504,L0016309,13355
L0004239,L0012585,15821
L0004525,L0011984,7478
L0001883,L0011747,2543
L0016065,L0013050,14195
L0007703,L0000945,2573
L0003432,L0012940,1003
L0016003,L0002690,1373
L0006417,L0007883,11828
L0010289,L0012005,12905
L0006779,L0010072,14234
L0014254,L0013384,13447
L0011878,L0001998,1635
L0004544,L0014864,15489
L0010102,L0016244,9245
L0004945,L0004176,5598
L0011009,L0008980,9123
L0007395,L0009587,9796
L0004926,L0000959,5942
L0012466,L0012316,141
L0005597,L0010587,8578
L0002875,L0009002,11026
L0008910,L0014383,16233
L0003887,L0005403,16045
L0011549,L0011809,14350
L0014321,L0011968,8000
L0003683,L0015932,13985
L0006559,L0009064,4116
L0002352,L0005854,15942
L0000592,L0012112,12208
L0002876,L0001700,10562
L0010265,L0014975,2486
L0016069,L0003751,6694
L0002962,L0005454,1120
L0014717,L0005195,1431
L0002367,L0005298,10658
L0003346,L0007193,12652
L0002327,L0004690,12236
L0002176,L0012085,10739
L0004577,L0002820,12990
L0016105,L0009585,680
L0012724,L0010670,10547
L0006219,L0012246,11861
L0003343,L0015677,370
L0012167,L0010796,8497
L0008395,L0016243,13058
L0004777,L0003424,5898
L0003186,L0012251,4341
L0014590,L0011696,11432
L0006510,L0007368,2104
L0002572,L0005643,11389
L0007927,L0011687,14978
L0001523,L0003635,16235
L0006289,L0012236,12550
L0007953,L0009691,10359
L0016095,L0010656,3334
L0005408,L0006509,3823
L0002189,L0004848,12443
L0009020,L0009064,16382
L0004648,L0005524,4169
L0009840,L0010593,10387
L0013670,L0011927,4200
L0007937,L0014641,5589
L0015160,L0007079,9080
L0005175,L0010601,13287
L0015142,L0013436,16271
L0008957,L0013450,10582
L0008196,L0003752,7325
L0008925,L0006017,6710
L0012548,L0000749,10523
L0003102,L0013868,13178
L0000662,L0008028,10790
L0015749,L0004667,7926
L0011367,L0013016,14869
L0000053,L0016146,6976
L0010340,L0008383,8871
L0007979,L0001901,4068
L0000046,L0010765,2924
L0000816,L0007534,13250
L0009079,L0008485,15092
L0010779,L0014660,12835
L0004895,L0007917,14698
L0005610,L0008027,14115
L0007897,L0010144,14834
L0010552,L0010160,4995
L0001253,L0013344,1724
L0000668,L0009554,13654
L0005760,L0009619,11563
L0005465,L0009583,12460
L0008938,L0010751,7254
L0002919,L0003867,12031
L0000867,L0006866,530
L0013936,L0005189,15014
L0008130,L0006665,16266
L0013623,L0001434,14133
L0002997,L0014838,6528
L0003198,L0005661,10318
L0015489,L0006389,2120
